"","common name","scientific name","kingdom","phylum","class","order","family","genus","longitude","latitude","ssp","Depth method","S Thermal safety margin","S Conservation status","S Vertical habitat","S Cumulative impacts","AC Habitat fragmentation","AC Geographic range extent","AC Maximum body length","AC Thermal habitat availability","E Time of climate emergence","E Thermal habitat loss","E Fraction of species lost","E Climate velocity","Sensitivity","Sensitivity SD","Adaptive capacity","Adaptive capacity SD","Exposure","Exposure SD","Vulnerability","Vulnerability SD","S Thermal safety margin risk","S Conservation status risk","S Vertical habitat risk","S Cumulative impacts risk","AC Habitat fragmentation risk","AC Geographic range extent risk","AC Maximum body length risk","AC Thermal habitat availability risk","E Time of climate emergence risk","E Thermal habitat loss risk","E Fraction of species lost risk","E Climate velocity risk","Sensitivity risk","Adaptive capacity risk","Exposure risk","Overall Risk"
"6432","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.375,45.625,"SSP1-2.6","SST",1,0,0.996512221,0.801614068,0.954528864,0.245435877,0.231286617,0.777160346,0.069483451,0.676910066,0.563801063,0.014128811,0.699531572,0.475480122,0.552102926,0.369488503,0.331080848,0.337958744,0.531196894,0.296329213,"Critical","Low","Critical","Critical","Low","High","Critical","Low","Low","Critical","High","Low","Critical","Moderate","High","High"
"6433","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.125,45.625,"SSP1-2.6","SST",1,0,0.630800882,0.808811748,0.954528864,0.245435877,0.231286617,0.764334886,0.069483451,0.676910066,0.560581897,0.026608346,0.609903158,0.433650685,0.548896561,0.366931284,0.33339594,0.333358587,0.490282629,0.252706487,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6434","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.875,45.625,"SSP1-2.6","SST",1,0,0.381094061,0.7682901,0.954528864,0.245435877,0.231286617,0.750138399,0.069483451,0.676910066,0.568056629,0.132744669,0.53734604,0.439901236,0.545347439,0.364211441,0.361798704,0.305369427,0.457609638,0.072385994,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Low","Critical","High","Moderate","High","Moderate","High","High"
"6435","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.625,45.625,"SSP1-2.6","SST",1,0,0.429228862,0.745626092,0.954528864,0.245435877,0.231286617,0.765466032,0.069483451,0.676910066,0.564335293,0.0456612,0.543713738,0.431160128,0.549179347,0.367153031,0.339097503,0.328453949,0.458419756,0.167268946,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6436","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.375,45.625,"SSP1-2.6","SST",1,0,0.312740966,0.733103515,0.954528864,0.245435877,0.231286617,0.782603048,0.122456428,0.676910066,0.55990252,0.057505834,0.51146112,0.443049194,0.553463601,0.370601907,0.354193712,0.309939685,0.44256994,0.062021755,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6437","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.125,45.625,"SSP1-2.6","SST",1,0,0.391678709,0.716820467,0.954528864,0.245435877,0.231286617,0.797836613,0.122456428,0.676910066,0.560405316,0.045449832,0.527124794,0.430426765,0.557271993,0.373805915,0.35130541,0.313932399,0.448836625,0.10102734,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6438","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-58.875,45.625,"SSP1-2.6","SST",1,0,0.308891553,0.726279522,0.954528864,0.245435877,0.231286617,0.81176134,0.122456428,0.676910066,0.560128886,0.29607856,0.508792769,0.442498817,0.560753175,0.376845505,0.413893485,0.251249165,0.44973574,0.230623994,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","High","High","Moderate","High","High"
"6439","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-58.625,45.625,"SSP1-2.6","SST",1,0,0.373864815,0.721195595,0.954528864,0.245435877,0.231286617,0.814402073,0.122456428,0.676910066,0.549933471,0.081775796,0.523765103,0.433042898,0.561413358,0.37743367,0.35776894,0.300179091,0.445642002,0.062268379,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6440","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-58.375,45.625,"SSP1-2.6","SST",1,0,0.408703622,0.718608301,0.954528864,0.245435877,0.231286617,0.823802209,0.122456428,0.676910066,0.554822994,0.051432315,0.531827981,0.428980394,0.563763392,0.379557222,0.351405451,0.310769737,0.448691522,0.105418365,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6441","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-58.125,45.625,"SSP1-2.6","SST",1,0,0.104272269,0.710858923,0.954528864,0.245435877,0.231286617,0.834136404,0.122456428,0.676910066,0.562780896,0.020653591,0.453782798,0.480457353,0.566346941,0.381944906,0.345700245,0.322654141,0.412404247,0.078271288,"Critical","Low","Low","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","Moderate","Moderate","High","Moderate"
"6442","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-57.875,45.625,"SSP1-2.6","SST",1,0,0.078708425,0.696654131,0.954528864,0.245435877,0.231286617,0.839548749,0.122456428,0.676910066,0.568187311,0.024055187,0.443840639,0.484267124,0.567700027,0.383217276,0.347902248,0.322735387,0.408672689,0.087093711,"Critical","Low","Low","High","Low","High","Critical","Low","Moderate","Critical","High","Low","Moderate","Moderate","High","Moderate"
"6443","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-57.625,45.625,"SSP1-2.6","SST",1,0,0.061818493,0.704596411,0.954528864,0.245435877,0.231286617,0.839215027,0.122456428,0.676910066,0.563721862,0.0974234,0.441603726,0.489973545,0.567616596,0.383138392,0.365127939,0.298441967,0.41052077,0.124810355,"Critical","Low","Low","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","Moderate","Moderate","High","Moderate"
"6444","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-57.375,45.625,"SSP1-2.6","SST",1,0,0.063053921,0.715901288,0.954528864,0.245435877,0.231286617,0.837334405,0.122456428,0.676910066,0.594281461,0.064121272,0.444738802,0.491704533,0.567146441,0.382694912,0.364442307,0.315812194,0.412759489,0.103089133,"Critical","Low","Low","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","Moderate","Moderate","High","Moderate"
"6445","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-57.125,45.625,"SSP1-2.6","SST",1,0,0.07536491,0.721685696,0.954528864,0.245435877,0.231286617,0.838428439,0.126607103,0.676910066,0.59758911,0.079865848,0.449262652,0.489612906,0.567419949,0.382952684,0.370243032,0.31059528,0.415515152,0.104819763,"Critical","Low","Low","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","Moderate","Moderate","High","Moderate"
"6446","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-56.875,45.625,"SSP1-2.6","SST",1,0,0.145443866,0.733048954,0.954528864,0.245435877,0.231286617,0.840315344,0.100258844,0.676910066,0.554302484,0.035527115,0.469623205,0.474809038,0.567891676,0.383398695,0.341749627,0.321248223,0.416990549,0.059153578,"Critical","Low","Low","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","Moderate","Moderate","High","Moderate"
"6447","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-56.625,45.625,"SSP1-2.6","SST",1,0,0.712307897,0.743565945,0.954528864,0.245435877,0.231286617,0.842813771,0.40656966,0.676910066,0.545219286,0.06337488,0.613968461,0.429124602,0.568516282,0.383992023,0.423018473,0.263949526,0.496451872,0.22612742,"Critical","Low","High","Critical","Low","High","Critical","Low","High","Critical","High","Low","High","Moderate","High","High"
"6448","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-56.375,45.625,"SSP1-2.6","SST",1,0,0.856979109,0.721184035,0.954528864,0.245435877,0.231286617,0.848569647,0.100258844,0.676910066,0.535834682,0.019432192,0.644540786,0.444517831,0.569955251,0.385370866,0.333108946,0.322443386,0.500310844,0.270670423,"Critical","Low","High","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6449","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-56.125,45.625,"SSP1-2.6","SST",1,0,0.858861317,0.681042531,0.954528864,0.245435877,0.231286617,0.846969224,0.40656966,0.676910066,0.531150915,0.021351301,0.634975962,0.442976223,0.569555145,0.384985815,0.408995485,0.28105401,0.50301746,0.194208202,"Critical","Low","High","High","Low","High","Critical","Low","High","Critical","High","Low","High","Moderate","High","High"
"6450","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-55.875,45.625,"SSP1-2.6","SST",1,0,0.874640503,0.693770585,0.954528864,0.245435877,0.231286617,0.848586041,0.40656966,0.676910066,0.52003522,0.020565069,0.642102772,0.446142636,0.56995935,0.385374817,0.406020004,0.279855144,0.505083036,0.197262768,"Critical","Low","Critical","High","Low","High","Critical","Low","High","Critical","High","Low","High","Moderate","High","High"
"6451","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-55.625,45.625,"SSP1-2.6","SST",1,0,0.753799366,0.705950466,0.954528864,0.245435877,0.231286617,0.846609898,0.122456428,0.676910066,0.505640219,0.010384905,0.614937458,0.429723646,0.569465314,0.384899539,0.328847905,0.314334702,0.485002636,0.254165783,"Critical","Low","High","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6452","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-55.375,45.625,"SSP1-2.6","SST",1,0,0.460351466,0.755797851,0.954528864,0.245435877,0.231286617,0.847808211,0.100258844,0.676910066,0.51366378,0.006716255,0.554037329,0.430241953,0.569764892,0.38518751,0.324387236,0.322100577,0.453995234,0.188525015,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6453","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-55.125,45.625,"SSP1-2.6","SST",1,0,0.441887004,0.737251555,0.954528864,0.245435877,0.231286617,0.85177422,0.100258844,0.676910066,0.498938583,0.009446966,0.54478464,0.428813388,0.570756394,0.386145696,0.321388615,0.318394651,0.448403886,0.178321215,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6454","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-54.875,45.625,"SSP1-2.6","SST",1,0,0.789176703,0.703421753,0.954528864,0.245435877,0.231286617,0.851760661,0.100258844,0.676910066,0.484508995,0.007109252,0.623149614,0.433720442,0.570753005,0.386142407,0.317196789,0.316545609,0.487552882,0.275701969,"Critical","Low","High","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6455","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-54.625,45.625,"SSP1-2.6","SST",1,0,0.64073392,0.687611658,0.954528864,0.245435877,0.231286617,0.847622402,0.100258844,0.676910066,0.464654277,0.009014891,0.582086394,0.419543985,0.56971844,0.385142811,0.31270952,0.312567307,0.466811141,0.247317005,"Critical","Low","Moderate","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6456","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-54.375,45.625,"SSP1-2.6","SST",1,0,0.61338344,0.677398211,0.954528864,0.245435877,0.231286617,0.845855259,0.100258844,0.676910066,0.473248111,0.008981057,0.572695413,0.417607247,0.569276654,0.384718557,0.31484952,0.313997148,0.462746471,0.236989845,"Critical","Low","Moderate","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6457","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-54.125,45.625,"SSP1-2.6","SST",1,0,0.514909035,0.662675158,0.954528864,0.245435877,0.231286617,0.84413483,0.069483451,0.676910066,0.436934307,0.015304195,0.544396048,0.415853119,0.568846547,0.38430702,0.299658005,0.313582161,0.446730365,0.223415297,"Critical","Low","Moderate","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6458","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-53.875,45.625,"SSP1-2.6","SST",1,0,0.565885326,0.655225658,0.954528864,0.245435877,0.231286617,0.838354387,0.069483451,0.676910066,0.42999316,0.023186351,0.555277746,0.414814563,0.567401436,0.382935217,0.299893257,0.310227363,0.452381117,0.233890439,"Critical","Low","Moderate","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6459","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-53.625,45.625,"SSP1-2.6","SST",1,0,0.651625656,0.64473953,0.954528864,0.245435877,0.231286617,0.836570809,0.069483451,0.676910066,0.414091236,0.00459896,0.574091296,0.417125796,0.566955542,0.382515357,0.291270928,0.313673331,0.461672731,0.271646433,"Critical","Low","Moderate","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","Moderate","High"
"6460","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-53.375,45.625,"SSP1-2.6","SST",1,0,0.735823481,0.638876178,0.954528864,0.245435877,0.231286617,0.839109799,0.069483451,0.676910066,0.390437776,0.004316584,0.593674915,0.424185238,0.567590289,0.38311353,0.285286969,0.31088093,0.470107832,0.28936458,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6461","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-53.125,45.625,"SSP1-2.6","SST",1,0,0.67181987,0.621980589,0.954528864,0.245435877,0.231286617,0.839166532,0.069483451,0.676910066,0.3882631,0.003990769,0.573450115,0.417461237,0.567604472,0.383126933,0.284661847,0.310735623,0.460117763,0.27612289,"Critical","Low","Moderate","High","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6462","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-52.875,45.625,"SSP1-2.6","SST",1,0,0.714825347,0.644249188,0.954528864,0.245435877,0.231286617,0.839096988,0.069483451,0.676910066,0.373153046,0.003849475,0.589768634,0.422186423,0.567587087,0.383110504,0.280849009,0.309186318,0.467714929,0.292212384,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6463","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-52.625,45.625,"SSP1-2.6","SST",1,0,0.599796407,0.664486862,0.954528864,0.245435877,0.231286617,0.841471112,0.069483451,0.676910066,0.364775917,0.002042707,0.566070817,0.416154554,0.568180617,0.383672776,0.278303035,0.308917741,0.455450702,0.276152662,"Critical","Low","Moderate","High","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6464","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-52.375,45.625,"SSP1-2.6","SST",1,0,0.632959378,0.660637998,0.954528864,0.245435877,0.231286617,0.843648066,0.069483451,0.676910066,0.360418564,0.002111058,0.573399344,0.417106265,0.568724856,0.384190853,0.277230785,0.308498273,0.458938477,0.284968486,"Critical","Low","Moderate","High","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6465","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-52.125,45.625,"SSP1-2.6","SST",1,0,0.705400883,0.664458194,0.954528864,0.245435877,0.231286617,0.848021755,0.069483451,0.676910066,0.36280952,0.007021678,0.592464769,0.422309952,0.569818278,0.385238903,0.279056179,0.307259844,0.468141498,0.296087653,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6466","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-51.875,45.625,"SSP1-2.6","SST",1,0,0.684278492,0.702206814,0.954528864,0.245435877,0.231286617,0.852113677,0.069483451,0.676910066,0.375161957,0.004569262,0.596621327,0.423282189,0.570841259,0.386228071,0.281531184,0.309172729,0.470475389,0.298975944,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6467","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-51.625,45.625,"SSP1-2.6","SST",1,0,0.714743388,0.693646428,0.954528864,0.245435877,0.231286617,0.856306013,0.069483451,0.676910066,0.401386838,0.005626705,0.602097454,0.425016902,0.571889343,0.387250104,0.288351765,0.311764484,0.473835473,0.297073833,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","Moderate","High"
"6468","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-51.375,45.625,"SSP1-2.6","SST",1,0,0.762033299,0.669029887,0.954528864,0.245435877,0.231286617,0.860363123,0.069483451,0.676910066,0.373059145,0.020009862,0.607765796,0.428477415,0.57290362,0.388247384,0.284865631,0.304420212,0.474720808,0.293911354,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6469","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-51.125,45.625,"SSP1-2.6","SST",1,0,0.740992315,0.620837381,0.954528864,0.245435877,0.231286617,0.856356355,0.069483451,0.676910066,0.388429945,0.011102643,0.590457424,0.42424395,0.571901928,0.387262429,0.286481527,0.308625781,0.466939159,0.281768999,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6470","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-50.875,45.625,"SSP1-2.6","SST",1,0,0.751439165,0.63579239,0.954528864,0.245435877,0.231286617,0.852464485,0.069483451,0.676910066,0.38222779,0.007353483,0.596807889,0.425900676,0.570928961,0.386313261,0.283993698,0.309072626,0.470303769,0.290797284,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6471","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-50.625,45.625,"SSP1-2.6","SST",1,0,0.695749898,0.669930916,0.954528864,0.245435877,0.231286617,0.852654473,0.069483451,0.676910066,0.374328915,0.007037572,0.591420203,0.421807193,0.570976458,0.386359423,0.281940001,0.308353798,0.467702028,0.293277329,"Critical","Low","Moderate","High","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6472","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-50.375,45.625,"SSP1-2.6","SST",1,0,0.746197458,0.661928881,0.954528864,0.245435877,0.231286617,0.848272981,0.069483451,0.676910066,0.415504456,0.005983941,0.602031585,0.426298946,0.569881085,0.385299394,0.291970479,0.313436813,0.474638166,0.290865866,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","Moderate","High"
"6473","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-50.125,45.625,"SSP1-2.6","SST",1,0,0.725593727,0.642855522,0.954528864,0.245435877,0.231286617,0.85208059,0.069483451,0.676910066,0.429165897,0.012045459,0.592112312,0.423226306,0.570832987,0.38622004,0.296901219,0.313455108,0.469866412,0.277089973,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6474","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-49.875,45.625,"SSP1-2.6","SST",1,0,0.756717692,0.629593878,0.954528864,0.245435877,0.231286617,0.859634712,0.069483451,0.676910066,0.422493136,0.023125659,0.596577892,0.426375964,0.572721517,0.38806774,0.298003078,0.309217882,0.470775616,0.27111745,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6475","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-49.625,45.625,"SSP1-2.6","SST",1,0,0.766570178,0.617356313,0.954528864,0.245435877,0.231286617,0.858998087,0.069483451,0.676910066,0.419472709,0.019801568,0.595981623,0.4273883,0.572562361,0.387910945,0.296416949,0.309802418,0.470296123,0.271276876,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6476","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-49.375,45.625,"SSP1-2.6","SST",1,0,0.751649602,0.602896146,0.954528864,0.245435877,0.231286617,0.858795209,0.069483451,0.676910066,0.419090727,0.006880785,0.588636437,0.425240899,0.572511642,0.38786102,0.293091257,0.313639724,0.466966691,0.275098497,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6477","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-49.125,45.625,"SSP1-2.6","SST",1,0,0.756717692,0.6036053,0.954528864,0.245435877,0.231286617,0.856209775,0.069483451,0.676910066,0.410542382,0.003655495,0.590080748,0.42590291,0.571865283,0.387226545,0.290147849,0.313501994,0.467557386,0.279466955,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","Moderate","High"
"6478","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-48.875,45.625,"SSP1-2.6","SST",1,0,0.507718457,0.567805187,0.954528864,0.245435877,0.231286617,0.848034855,0.069483451,0.676910066,0.37875105,0.004696058,0.518880911,0.409565283,0.569821553,0.385242057,0.282460156,0.309502094,0.43187669,0.222108774,"Critical","Low","Moderate","Moderate","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6479","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-48.625,45.625,"SSP1-2.6","SST",1,0,0.652790322,0.532650755,0.954528864,0.245435877,0.231286617,0.837238162,0.069483451,0.676910066,0.361065425,0.002881982,0.546360269,0.414654015,0.56712238,0.382672265,0.277585231,0.308327473,0.445497689,0.254257989,"Critical","Low","Moderate","Moderate","Low","High","Critical","Low","Low","Critical","Moderate","Low","High","Moderate","Moderate","High"
"6480","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-65.375,45.375,"SSP1-2.6","SST",0.540868579,0,0.996512221,0.746025966,0.954528864,0.245435877,0.231286617,0.799755893,0.60653066,0.676910066,0.734381249,0.061500499,0.570851692,0.423730871,0.557751813,0.37421864,0.519830619,0.309994259,0.514682488,0.213223619,"High","Low","Critical","Critical","Low","High","Critical","Low","Critical","Critical","Critical","Low","High","Moderate","Critical","High"
"6481","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-65.125,45.375,"SSP1-2.6","SST",0.623221945,0,0.932100731,0.755935332,0.954528864,0.245435877,0.231286617,0.808355367,1,0.676910066,0.759767004,0.018891372,0.577814502,0.405453325,0.559901681,0.376092387,0.613892111,0.419664917,0.550523946,0.162699919,"High","Low","Critical","Critical","Low","High","Critical","Low","Critical","Critical","Critical","Low","High","Moderate","Critical","High"
"6482","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-64.625,45.375,"SSP1-2.6","SST",0.913090783,0,0.996512221,0.619924934,0.954528864,0.245435877,0.231286617,0.747058623,1,0.676910066,0.806056479,0.058102128,0.632381985,0.451460744,0.544577495,0.363637005,0.635267168,0.407043258,0.58045222,0.131340115,"Critical","Low","Critical","High","Low","High","Critical","Low","Critical","Critical","Critical","Low","High","Moderate","Critical","High"
"6483","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-61.125,45.375,"SSP1-2.6","SST",1,0,0.84639847,0.58110703,0.954528864,0.245435877,0.231286617,0.811857669,0.069483451,0.676910066,0.509798966,0.010187714,0.606876375,0.440030307,0.560777257,0.376866895,0.316595049,0.327670699,0.481962033,0.254726532,"Critical","Low","High","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
